תיקים חסרים
3817/11 בג"ץ,3
3908/11 עע"מ,7
4060/11 בג"ץ,3
4077/11 ע"א,3
4106/11 ע"א,3
4269/11 ע"א,3
4792/11 ע"פ,3
4910/11 ע"א,3
4998/11 ע"א,3
5054/11 ע"א,3
5094/11 בג"ץ,3
5378/11 ע"א,3
5440/11 בג"ץ,3
5465/11 בג"ץ,3
5539/11 בג"ץ,3
5774/11 בג"ץ,3
5854/11 עע"מ,3
6024/11 עע"מ,3
6192/11 בג"ץ,3
6345/11 ע"א,3
6354/11 בג"ץ,3
6451/11 ע"א,3
6486/11 בג"ץ,3
6556/11 בג"ץ,3
6635/11 בג"ץ,3
6787/11 עע"מ,3
6935/11 בג"ץ,3
6968/11 בג"ץ,3
7008/11 בג"ץ,3
7048/11 ע"א,3
7210/11 ע"א,3
7245/11 עע"מ,3
7327/11 עע"מ,3
7366/11 ע"א,3
7413/11 בג"ץ,3
7534/11 ע"פ,3
7677/11 ע"א,3
7705/11 בג"ץ,3
7746/11 ע"א,3
7774/11 ע"א,3
7790/11 ע"א,3
7829/11 ע"א,3
7870/11 בג"ץ,3
7900/11 ע"פ,3
7921/11 ע"פ,3
8068/11 ע"א,3
8134/11 בג"ץ,3
8811/11 בג"ץ,3
8874/11 עע"מ,3
8875/11 ע"א,3
9091/11 עע"מ,3
9173/11 ע"א,3
9361/11 עע"מ,3
9536/11 ע"פ,3
9687/11 ע"פ,3
9727/11 עע"מ,3
11/12 בג"ץ,3
14/12 בג"ץ,3
217/12 בג"ץ,3
405/12 בג"ץ,3
495/12 בג"ץ,3
521/12 ע"א,3
560/12 ע"א,3
823/12 עע"מ,3
860/12 בג"ץ,3
1000/12 ע"א,3
1111/12 בג"ץ,3
1177/12 עע"מ,3
1761/12 עע"מ,3
1802/12 בג"ץ,3
1961/12 ע"פ,3
1985/12 בג"ץ,3
2030/12 בג"ץ,3
2109/12 עע"מ,3
2199/12 בג"ץ,3
2274/12 ע"פ,3
2361/12 בג"ץ,3
2392/12 בג"ץ,3
2507/12 בג"ץ,3
2509/12 ע"א,3
2638/12 עע"מ,3
2719/12 בג"ץ,3
2755/12 בג"ץ,3
2784/12 בג"ץ,3
3206/12 עע"מ,3
3260/12 בג"ץ,3
3264/12 ע"א,3
3310/12 בג"ץ,3
3911/12 ע"א,3
3981/12 ע"א,3
4045/12 בג"ץ,3
4068/12 בג"ץ,3
4096/12 בג"ץ,3
4201/12 בג"ץ,3
4222/12 בג"ץ,3
4227/12 ע"א,3
4371/12 ע"א,3
4433/12 ע"א,3
4470/12 בג"ץ,3
4569/12 בג"ץ,3
4656/12 ע"א,3
4658/12 ע"א,3
4723/12 בג"ץ,3
4817/12 בג"ץ,3
5017/12 עע"מ,3
5074/12 בג"ץ,3
5090/12 בג"ץ,3
5105/12 בג"ץ,3
5135/12 עע"מ,3
5144/12 בג"ץ,3
5408/12 עע"מ,3
5446/12 בג"ץ,3
5529/12 ע"פ,3
5530/12 ע"א,3
5581/12 ע"א,3
5771/12 בג"ץ,7
6145/12 עע"מ,3
6386/12 ע"פ,3
6435/12 ע"פ,3
6444/12 בג"ץ,3
6549/12 בג"ץ,3
6581/12 בג"ץ,3
6602/12 בג"ץ,3
6642/12 ע"א,3
6746/12 בג"ץ,3
6952/12 ע"א,3
6998/12 בג"ץ,3
7034/12 ע"א,3
7061/12 עע"מ,3
7099/12 ע"א,3
7141/12 עע"מ,3
7146/12 בג"ץ,9
7268/12 עע"מ,3
7333/12 בג"ץ,3
7346/12 ע"א,3
7369/12 עע"מ,3
7374/12 בג"ץ,3
7473/12 ע"א,3
7491/12 ע"א,3
7532/12 ע"פ,3
7588/12 ע"א,3
7590/12 עע"מ,3
7612/12 בג"ץ,3
7633/12 ע"א,3
7716/12 ע"א,3
7759/12 עע"מ,3
7760/12 ע"א,3
7815/12 בג"ץ,3
8044/12 בג"ץ,3
8347/12 עע"מ,3
8424/12 עע"מ,3
8519/12 בג"ץ,3
8561/12 עע"מ,3
8716/12 בג"ץ,3
8987/12 ע"פ,3
9062/12 ע"פ,3
9167/12 עע"מ,3
9255/12 א"ב,9
9259/12 ע"א,3
9276/12 ע"א,3
9309/12 ע"א,3
174/13 ע"א,3
204/13 דנג"ץ,7
254/13 בג"ץ,3
258/13 בג"ץ,3
259/13 ע"א,3
447/13 ע"א,3
463/13 ע"א,3
858/13 עע"מ,3
874/13 ע"א,3
1099/13 דנ"א,7
1100/13 ע"א,3
1141/13 עע"מ,3
1379/13 בג"ץ,3
1397/13 ע"א,3
1440/13 עע"מ,3
1503/13 ע"א,3
1709/13 ע"א,3
1753/13 עע"מ,3
1860/13 בג"ץ,3
1879/13 בג"ץ,3
1953/13 עע"מ,3
2069/13 בג"ץ,3
2689/13 בג"ץ,3
2740/13 ע"א,3
2809/13 ע"א,3
2868/13 ע"פ,3
2922/13 ע"א,3
2941/13 עע"מ,3
2978/13 עע"מ,3
3198/13 עע"מ,3
3313/13 ע"א,3
3580/13 בג"ץ,3
3716/13 בג"ץ,3
3719/13 עע"מ,3
4113/13 בג"ץ,3
4160/13 ע"א,3
4491/13 בג"ץ,7
4732/13 ע"א,3
4847/13 בג"ץ,3
4855/13 בג"ץ,3
4921/13 בג"ץ,7
5047/13 עע"מ,3
5163/13 בג"ץ,3
5179/13 בג"ץ,3
5202/13 בג"ץ,3
5293/13 בג"ץ,3
5417/13 עע"מ,3
5487/13 ע"א,3
5580/13 ע"א,3
5668/13 ע"פ,3
5715/13 בג"ץ,3
5771/13 ע"פ,3
6138/13 בג"ץ,3
6148/13 עע"מ,3
6399/13 בג"ץ,3
6457/13 בג"ץ,3
6525/13 ע"א,3
6760/13 בג"ץ,3
6817/13 בג"ץ,3
6861/13 ע"א,3
7206/13 ע"א,3
7212/13 ע"א,3
7414/13 עע"מ,3
7599/13 עע"מ,3
7747/13 ע"א,3
7770/13 עע"מ,3
8147/13 ע"א,3
8427/13 ע"א,3
8457/13 בג"ץ,3
8515/13 ע"פ,3
8620/13 ע"א,3
8714/13 ע"א,3
8741/13 בג"ץ,3
8756/13 ע"פ,3
8813/13 בג"ץ,3
8842/13 בג"ץ,3
46/14 ע"א,3
152/14 בג"ץ,3
228/14 בג"ץ,3
257/14 ע"פ,3
260/14 ע"א,3
268/14 ע"א,3
435/14 ע"פ,3
728/14 בג"ץ,3
874/14 ע"א,3
884/14 בג"ץ,3
970/14 בג"ץ,3
1206/14 ע"א,3
1383/14 ע"א,3
1471/14 ע"א,3
1537/14 בג"ץ,3
1540/14 בג"ץ,3
1726/14 עע"מ,3
1784/14 ע"פ,3
1796/14 ע"א,3
2118/14 בג"ץ,3
2245/14 בג"ץ,3
2294/14 בג"ץ,3
2411/14 ע"א,3
2412/14 בג"ץ,3
2473/14 בג"ץ,3
2708/14 ע"א,3
2752/14 ע"א,3
2805/14 בג"ץ,3
2910/14 ע"א,3
3208/14 ע"א,3
3458/14 בג"ץ,3
3615/14 בג"ץ,3
3861/14 עע"מ,3
4048/14 בג"ץ,3
4170/14 ע"א,3
4216/14 בג"ץ,3
4246/14 עע"מ,3
4355/14 בג"ץ,3
4450/14 ע"א,3
4458/14 ע"א,3
4486/14 ע"א,3
4586/14 בג"ץ,3
4615/14 בג"ץ,3
4647/14 עע"מ,3
5021/14 בג"ץ,3
5122/14 בג"ץ,3
5228/14 בג"ץ,3
5277/14 בג"ץ,3
5307/14 בג"ץ,3
5480/14 בג"ץ,3
5646/14 בג"ץ,3
5746/14 בג"ץ,3
5747/14 בג"ץ,3
5794/14 ע"פ,3
5823/14 ע"פ,3
5897/14 ע"א,3
6044/14 עע"מ,3
6292/14 בג"ץ,3
6467/14 בג"ץ,3
6653/14 ע"א,3
6666/14 בג"ץ,3
6707/14 בג"ץ,3
6742/14 בג"ץ,3
7019/14 ע"א,3
7144/14 ע"א,3
7679/14 ע"פ,3
7706/14 בג"ץ,3
7811/14 בג"ץ,3
7927/14 ע"א,3
8035/14 בג"ץ,3
8114/14 ע"א,3
8115/14 ע"א,3
8294/14 ע"א,3
8340/14 ע"פ,3
8395/14 בג"ץ,3
8481/14 ע"א,3
8665/14 בג"ץ,9
8760/14 ע"א,3
8851/14 ע"א,3
8894/14 ע"א,3
8970/14 ע"א,3
9039/14 בג"ץ,3
7/15 בג"ץ,3
10/15 ע"א,3
120/15 בג"ץ,3
209/15 ע"א,3
229/15 עע"מ,3
350/15 עע"מ,3
448/15 ע"פ,3
605/15 בג"ץ,3
725/15 בג"ץ,3
812/15 בג"ץ,3
858/15 בג"ץ,3
867/15 בג"ץ,3
964/15 עע"מ,3
1164/15 בג"ץ,3
1201/15 בג"ץ,3
1243/15 ע"א,3
1421/15 בג"ץ,3
1453/15 בג"ץ,3
1634/15 ע"א,3
1786/15 עע"מ,3
1821/15 בג"ץ,3
2297/15 בג"ץ,3
2417/15 בג"ץ,3
2439/15 בג"ץ,3
2618/15 עע"מ,3
2954/15 בג"ץ,3
2978/15 בג"ץ,3
2979/15 ע"א,3
3039/15 ע"פ,3
3059/15 בג"ץ,3
3132/15 בג"ץ,5
3137/15 ע"א,3
3348/15 בג"ץ,3
3361/15 ע"א,3
3652/15 ע"פ,3
3668/15 בג"ץ,3
3677/15 בג"ץ,3
3678/15 בג"ץ,3
3788/15 ע"א,3
3837/15 בג"ץ,3
3895/15 ע"א,3
4103/15 בג"ץ,3
4183/15 בג"ץ,3
4235/15 בג"ץ,3
4239/15 ע"א,3
4260/15 ע"א,3
4300/15 ע"א,3
4306/15 בג"ץ,3
4374/15 בג"ץ,5
4421/15 בג"ץ,3
4503/15 ע"א,3
4641/15 בג"ץ,3
5082/15 בג"ץ,3
5165/15 בג"ץ,3
5270/15 ע"א,3
5271/15 ע"א,3
5625/15 בג"ץ,3
5672/15 ע"פ,3
5697/15 בג"ץ,3
5800/15 בג"ץ,3
5897/15 ע"פ,3
6030/15 ע"פ,3
6187/15 ע"א,3
6254/15 ע"פ,3
6267/15 עע"מ,3
6305/15 בג"ץ,3
6496/15 בג"ץ,3
6593/15 ע"א,3
6603/15 ע"א,3
6719/15 ע"א,3
6804/15 בג"ץ,3
6806/15 בג"ץ,3
6827/15 עע"מ,3
6838/15 עע"מ,3
6914/15 ע"א,3
6919/15 ע"א,3
6931/15 ע"א,3
7007/15 ע"פ,3
7261/15 ע"א,3
7281/15 ע"א,3
7359/15 בג"ץ,3
7377/15 בג"ץ,3
7413/15 עע"מ,3
7517/15 ע"פ,3
7546/15 ע"א,3
7608/15 בג"ץ,3
7635/15 בג"ץ,3
7668/15 עע"מ,3
7679/15 ע"א,3
7741/15 עע"מ,3
7952/15 ע"פ,3
8138/15 ע"א,3
8362/15 ע"א,3
8441/15 ע"א,3
8506/15 ע"א,3
8556/15 ע"א,3
8576/15 בג"ץ,3
8582/15 בג"ץ,3
8706/15 ע"פ,3
8733/15 ע"א,3
8797/15 ע"א,3
8966/15 בג"ץ,3
8972/15 ע"א,3
120/16 ע"א,3
178/16 ע"א,3
180/16 ע"א,3
518/16 ע"א,3
609/16 בג"ץ,3
652/16 ע"א,3
689/16 ע"א,3
718/16 עע"מ,3
756/16 ע"פ,3
761/16 עע"מ,3
929/16 ע"א,3
943/16 ע"א,3
1028/16 עע"מ,3
1036/16 עע"מ,3
1193/16 ע"פ,3
1342/16 בג"ץ,3
1508/16 ע"פ,3
1516/16 בג"ץ,3
1527/16 ע"א,3
1532/16 ע"א,3
1630/16 בג"ץ,3
1673/16 בג"ץ,3
1689/16 ע"פ,3
1727/16 ע"פ,3
1742/16 ע"א,3
1803/16 בג"ץ,3
1805/16 בג"ץ,3
1873/16 ע"א,3
2051/16 ע"א,3
2078/16 בג"ץ,3
2079/16 ע"א,3
2085/16 ע"פ,3
2088/16 ע"א,3
2189/16 ע"א,3
2335/16 בג"ץ,3
2361/16 בג"ץ,3
2459/16 ע"פ,3
2477/16 בג"ץ,3
2502/16 ע"א,3
2544/16 ע"פ,3
2608/16 בג"ץ,3
2622/16 עע"מ,3
2651/16 ע"פ,3
2667/16 עע"מ,3
2672/16 עע"מ,3
2676/16 עע"מ,3
2690/16 ע"פ,3
2706/16 בג"ץ,3
2710/16 ע"פ,3
2741/16 ע"א,3
2756/16 בג"ץ,3
2845/16 ע"א,3
2877/16 ע"א,3
2912/16 ע"א,3
2941/16 ע"פ,3
2987/16 ע"פ,3
2992/16 בג"ץ,3
2993/16 בג"ץ,3
3003/16 ע"א,3
3098/16 ע"א,3
3117/16 ע"א,3
3125/16 בג"ץ,3
3230/16 ע"א,3
3249/16 בג"ץ,3
3284/16 בג"ץ,3
3287/16 בג"ץ,3
3364/16 ע"א,3
3371/16 ע"א,3
3384/16 ע"א,3
3436/16 ע"א,3
3480/16 בג"ץ,3
3499/16 ע"א,3
3508/16 בג"ץ,3
3543/16 ע"א,3
3568/16 ע"א,3
3601/16 עע"מ,3
3664/16 ע"א,3
3697/16 ע"א,3
3733/16 ע"א,3
3749/16 ע"א,3
3847/16 ע"א,3
3849/16 ע"א,3
3931/16 ע"א,3
4087/16 ע"א,3
4105/16 ע"א,3
4107/16 ע"פ,3
4136/16 עע"מ,3
4209/16 עע"מ,3
4357/16 ע"א,3
4359/16 בג"ץ,3
4375/16 ע"א,3
4568/16 בג"ץ,3
4610/16 ע"א,3
4615/16 בג"ץ,3
4616/16 בג"ץ,3
4646/16 ע"א,3
4649/16 בג"ץ,3
4654/16 ע"א,3
4662/16 בג"ץ,3
4668/16 ע"א,3
4701/16 ע"פ,3
4706/16 ע"א,3
4723/16 ע"א,3
4731/16 ע"א,3
4733/16 בג"ץ,3
4754/16 בג"ץ,3
4762/16 ע"א,3
4771/16 ע"א,3
4773/16 ע"א,3
4810/16 ע"א,3
4857/16 ע"א,3
4873/16 ע"א,3
4923/16 עע"מ,3
5029/16 בג"ץ,3
5089/16 עע"מ,3
5135/16 ע"א,3
5140/16 ע"א,3
5157/16 ע"א,3
5185/16 עע"מ,3
5204/16 ע"א,3
5263/16 בג"ץ,3
5269/16 בג"ץ,3
5311/16 ע"א,3
5392/16 ע"א,3
5411/16 ע"א,3
5483/16 ע"א,3
5505/16 בג"ץ,3
5517/16 בג"ץ,3
5529/16 ע"א,3
5533/16 בג"ץ,3
5573/16 ע"א,3
5625/16 דנ"פ,7
5667/16 ע"א,3
5683/16 דנ"פ,7
5714/16 בג"ץ,3
5744/16 בג"ץ,9
5760/16 בג"ץ,3
5790/16 בג"ץ,3
5853/16 בג"ץ,3
5857/16 ע"פ,3
5906/16 ע"א,3
6054/16 עע"מ,3
6132/16 ע"א,3
6194/16 עע"מ,3
6229/16 בג"ץ,3
6274/16 ע"א,3
6296/16 בג"ץ,3
6401/16 ע"פ,3
6411/16 בג"ץ,3
6425/16 בג"ץ,3
6442/16 בג"ץ,3
6455/16 בג"ץ,3
6506/16 ע"פ,3
6515/16 ע"פ,3
6518/16 ע"א,3
6523/16 ע"פ,3
6525/16 ע"פ,3
6546/16 בג"ץ,3
6572/16 בג"ץ,3
6637/16 בג"ץ,3
6735/16 בג"ץ,3
6741/16 ע"א,3
6817/16 בג"ץ,3
6820/16 ע"פ,3
6832/16 בג"ץ,3
6835/16 ע"א,3
6885/16 ע"א,3
6892/16 ע"א,3
6909/16 ע"א,3
6921/16 ע"פ,3
6944/16 בג"ץ,3
6953/16 ע"א,3
6956/16 בג"ץ,3
6968/16 ע"פ,3
7043/16 ע"פ,3
7104/16 ע"א,3
7111/16 ע"א,3
7112/16 עע"מ,3
7133/16 ע"א,3
7138/16 ע"א,3
7144/16 ע"א,3
7281/16 בג"ץ,3
7287/16 ע"א,3
7303/16 בג"ץ,3
7397/16 ע"א,3
7468/16 ע"א,3
7475/16 ע"א,3
7480/16 ע"א,3
7488/16 ע"א,3
7534/16 עע"מ,3
7580/16 ע"א,3
7592/16 ע"א,3
7595/16 ע"א,3
7599/16 בג"ץ,3
7633/16 בג"ץ,3
7661/16 עע"מ,3
7689/16 עע"מ,3
7705/16 עע"מ,3
7751/16 ע"א,3
7765/16 ע"א,3
7805/16 בג"ץ,3
7837/16 ע"א,3
7863/16 ע"א,3
7870/16 עע"מ,3
7879/16 עע"מ,3
7880/16 ע"א,3
7894/16 ע"א,3
7896/16 ע"א,3
7909/16 ע"א,3
7911/16 עע"מ,3
7952/16 בג"ץ,3
7959/16 ע"א,3
7964/16 ע"א,3
7970/16 בג"ץ,3
7977/16 ע"א,3
7982/16 ע"א,3
7988/16 ע"א,3
8053/16 בג"ץ,3
8065/16 ע"א,3
8080/16 ע"א,3
8095/16 ע"פ,3
8104/16 ע"א,3
8116/16 ע"א,3
8124/16 ע"א,3
8129/16 בג"ץ,3
8151/16 ע"א,3
8202/16 ע"א,3
8205/16 ע"א,3
8223/16 ע"א,3
8229/16 ע"א,3
8254/16 ע"א,3
8263/16 ע"א,3
8329/16 ע"א,3
8345/16 עע"מ,3
8386/16 עע"מ,3
8403/16 בג"ץ,3
8415/16 ע"פ,3
8448/16 ע"א,3
8468/16 ע"א,3
8516/16 עע"מ,3
8549/16 ע"א,3
8550/16 ע"א,3
8568/16 ע"א,3
8606/16 ע"א,3
8608/16 ע"א,3
8652/16 עע"מ,3
8705/16 ע"א,3
8746/16 ע"א,3
8759/16 ע"א,3
8826/16 ע"א,3
8858/16 בג"ץ,3
8876/16 ע"א,3
8934/16 ע"א,3
8950/16 ע"א,3
8959/16 בג"ץ,3
9000/16 ע"א,3
9008/16 בג"ץ,3
9019/16 ע"א,3
9045/16 ע"פ,3
9140/16 בג"ץ,3
9141/16 בג"ץ,3
9147/16 ע"א,3
9189/16 ע"פ,3
9194/16 ע"א,3
9206/16 ע"א,3
9244/16 ע"א,3
9293/16 ע"א,3
9298/16 בג"ץ,3
9360/16 בג"ץ,3
9466/16 בג"ץ,3
9467/16 בג"ץ,3
9469/16 בג"ץ,3
9472/16 בג"ץ,3
9473/16 בג"ץ,3
9476/16 בג"ץ,3
9497/16 ע"א,3
9505/16 בג"ץ,3
9650/16 בג"ץ,3
9675/16 בג"ץ,3
9717/16 עע"מ,3
9722/16 בג"ץ,3
9734/16 עע"מ,3
9740/16 בג"ץ,3
9758/16 ע"א,3
9762/16 ע"א,3
9798/16 ע"פ,3
9826/16 ע"א,3
9830/16 בג"ץ,3
9832/16 ע"פ,3
9889/16 בג"ץ,3
9895/16 ע"א,3
10033/16 ע"א,3
10045/16 בג"ץ,3
10065/16 ע"א,3
10071/16 ע"א,3
10103/16 בג"ץ,3
10106/16 בג"ץ,3
10114/16 ע"פ,3
10119/16 ע"א,3
10153/16 בג"ץ,3
10214/16 בג"ץ,9
10223/16 ע"א,3
24/17 ע"א,3
55/17 ע"א,3
90/17 בג"ץ,3
91/17 בג"ץ,3
95/17 עע"מ,3
98/17 בג"ץ,3
99/17 בג"ץ,3
103/17 ע"א,3
123/17 ע"פ,3
126/17 ע"א,3
152/17 ע"א,3
220/17 ע"פ,3
235/17 ע"א,3
245/17 ע"א,3
304/17 בג"ץ,3
338/17 ע"פ,3
365/17 בג"ץ,3
379/17 ע"א,3
401/17 ע"פ,3
403/17 ע"פ,3
445/17 ע"פ,3
447/17 ע"פ,3
463/17 ע"פ,3
466/17 ע"א,3
494/17 ע"א,3
506/17 בג"ץ,3
507/17 בג"ץ,3
508/17 בג"ץ,3
513/17 בג"ץ,3
514/17 ע"פ,3
541/17 בג"ץ,3
550/17 בג"ץ,3
555/17 בג"ץ,3
556/17 ע"א,3
568/17 בג"ץ,3
571/17 בג"ץ,3
573/17 בג"ץ,3
580/17 ע"א,3
600/17 בג"ץ,3
601/17 ע"א,3
641/17 עע"מ,3
662/17 ע"פ,3
683/17 עע"מ,3
696/17 בג"ץ,3
735/17 ע"פ,3
748/17 ע"פ,3
844/17 ע"א,3
866/17 ע"א,3
876/17 עע"מ,3
897/17 בג"ץ,3
912/17 ע"א,3
926/17 בג"ץ,3
941/17 ע"א,3
958/17 בג"ץ,3
1123/17 בג"ץ,3
1137/17 ע"א,3
1155/17 ע"פ,3
1187/17 בג"ץ,3
1244/17 ע"פ,3
1245/17 ע"א,3
1270/17 עע"מ,3
1271/17 ע"פ,3
1307/17 ע"א,3
1314/17 ע"א,3
1522/17 ע"א,3
1525/17 ע"א,3
1533/17 ע"א,3
1534/17 בג"ץ,3
1546/17 בג"ץ,3
1555/17 בג"ץ,3
1581/17 ע"א,3
1768/17 עע"מ,3
1785/17 בג"ץ,3
1802/17 ע"פ,3
1826/17 ע"א,3
1836/17 ע"פ,3
1839/17 ע"פ,3
1954/17 ע"א,3
1964/17 ע"א,3
1978/17 ע"א,3
1981/17 בג"ץ,3
1982/17 ע"א,3
1990/17 ע"א,3
1998/17 בג"ץ,3
2012/17 ע"פ,3
2025/17 בג"ץ,3
2050/17 ע"א,3
2053/17 ע"א,3
2084/17 ע"א,3
2088/17 ע"א,3
2096/17 ע"פ,3
2100/17 בג"ץ,3
2112/17 ע"א,3
2154/17 ע"א,3
2157/17 בג"ץ,3
2163/17 ע"פ,3
2167/17 ע"א,3
2168/17 ע"פ,3
2184/17 ע"פ,3
2208/17 בג"ץ,3
2214/17 בג"ץ,3
2219/17 בג"ץ,3
2242/17 בג"ץ,3
2257/17 ע"א,3
2266/17 ע"א,3
2280/17 בג"ץ,3
2288/17 ע"א,3
2300/17 בג"ץ,3
2328/17 בג"ץ,3
2357/17 בג"ץ,3
2366/17 ע"א,3
2379/17 ע"פ,3
2459/17 ע"א,3
2461/17 ע"א,3
2468/17 ע"א,3
2485/17 בג"ץ,3
2488/17 ע"פ,3
2489/17 בג"ץ,3
2504/17 בג"ץ,3
2541/17 ע"פ,3
2556/17 ע"פ,3
2572/17 בג"ץ,3
2589/17 ע"א,3
2595/17 ע"פ,3
2600/17 ע"פ,3
2619/17 בג"ץ,3
2641/17 ע"א,3
2651/17 ע"א,3
2660/17 בג"ץ,3
2671/17 ע"פ,3
2689/17 בג"ץ,3
2690/17 ע"א,3
2700/17 בג"ץ,3
2712/17 ע"א,3
2716/17 בג"ץ,3
2724/17 ע"פ,3
2726/17 ע"א,3
2791/17 ע"פ,3
2798/17 בג"ץ,3
2804/17 עע"מ,3
2815/17 ע"א,3
2817/17 בג"ץ,3
2823/17 ע"פ,3
2837/17 ע"א,3
2840/17 ע"פ,3
2861/17 בג"ץ,3
2870/17 בג"ץ,3
2880/17 ע"א,3
2893/17 בג"ץ,3
2895/17 בג"ץ,3
2902/17 בג"ץ,3
2906/17 ע"א,3
2928/17 בג"ץ,3
2933/17 בג"ץ,3
2951/17 ע"א,3
3036/17 בג"ץ,3
3066/17 ע"א,3
3087/17 עע"מ,3
3118/17 ע"א,3
3122/17 בג"ץ,3
3126/17 בג"ץ,3
3133/17 ע"א,3
3139/17 בג"ץ,3
3155/17 ע"פ,3
3298/17 בג"ץ,3
3335/17 בג"ץ,3
3368/17 בג"ץ,3
3371/17 ע"פ,3
3377/17 ע"א,3
3381/17 ע"א,3
3382/17 ע"א,3
3385/17 ע"פ,3
3407/17 בג"ץ,3
3445/17 ע"פ,3
3555/17 בג"ץ,3
3582/17 בג"ץ,3
3591/17 ע"פ,3
3605/17 ע"א,3
3614/17 ע"א,3
3646/17 ע"א,3
3658/17 ע"א,3
3680/17 ע"פ,3
3694/17 בג"ץ,3
3705/17 ע"פ,3
3709/17 ע"א,3
3758/17 בג"ץ,3
3760/17 בג"ץ,3
3796/17 בג"ץ,3
3811/17 ע"פ,3
3821/17 עע"מ,3
3833/17 עע"מ,3
3862/17 בג"ץ,3
3885/17 עע"מ,3
3923/17 בג"ץ,3
3927/17 בג"ץ,3
3929/17 ע"א,3
3938/17 בג"ץ,3
3946/17 עע"מ,3
3974/17 ע"א,3
3997/17 ע"א,3
4007/17 ע"א,3
4022/17 ע"פ,3
4023/17 ע"פ,3
4026/17 ע"פ,3
4030/17 ע"א,3
4035/17 בג"ץ,3
4059/17 ע"פ,3
4077/17 ע"פ,3
4087/17 ע"א,3
4090/17 בג"ץ,3
4126/17 ע"א,3
4133/17 ע"פ,3
4142/17 בג"ץ,3
4143/17 ע"פ,3
4144/17 ע"פ,3
4177/17 ע"א,3
4183/17 עע"מ,3
4237/17 ע"א,3
4244/17 בג"ץ,3
4263/17 בג"ץ,3
4285/17 ע"פ,3
4287/17 ע"א,3
4343/17 עע"מ,3
4348/17 ע"א,3
4393/17 בג"ץ,3
4394/17 בג"ץ,3
4442/17 ע"א,3
4444/17 ע"א,3
4463/17 בג"ץ,3
4484/17 עע"מ,3
4526/17 עע"מ,3
4534/17 בג"ץ,3
4542/17 ע"פ,3
4557/17 בג"ץ,3
